kind,run,trainer,game,net,seed,steps_cfg,steps_done,complete,final_return,batch,n_envs,n_steps,n_minibatches,unroll,vec_workers,vec_threads,double_buffer,worker_device,learner_gpus,precision,compiled,ddp,env_threads,mps,node,cfg_hash,path
run,impala_35092040,impala,vvvvvv,impala,0,100000000,99942400,True,363.932,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,89c75571,outputs/impala_35092040
run,impala_35092041,impala,vvvvvv,impala,1,100000000,99942400,True,472.754,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,d3787af4,outputs/impala_35092041
run,impala_35092042,impala,vvvvvv,impala,2,100000000,99942400,True,338.314,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,db36283e,outputs/impala_35092042
run,impala_35092210,impala,jump_king,impala,0,100000000,99942400,True,477.047,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,f3b0806a,outputs/impala_35092210
run,impala_35092212,impala,downwell_fresh,impala,2,100000000,99958784,True,230.628,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,5664c601,outputs/impala_35092212
run,impala_35316861,impala,breakout.multi,impala,0,30000000,29491200,True,140.43,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,d149b34a,outputs/impala_35316861
run,impala_35317423,impala,breakout,impala,0,30000000,29491200,True,97.715,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,518315e4,outputs/impala_35317423
run,impala_35317424,impala,frostbite,impala,0,30000000,29491200,True,236.191,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,28270d67,outputs/impala_35317424
run,impala_35317425,impala,frostbite.jungle,impala,0,30000000,0,False,,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,6d6bc0e9,outputs/impala_35317425
run,impala_35319084,impala,breakout.multi,impala,0,30000000,29491200,True,101.953,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,79476a88,outputs/impala_35319084
run,impala_35319085,impala,qbert.v2,impala,0,30000000,29491200,True,388.916,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,07d26fcf,outputs/impala_35319085
run,impala_35319086,impala,flappy_bird.dunk2,impala,0,30000000,29491200,True,0.0,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,0ce8f133,outputs/impala_35319086
run,impala_35319087,impala,frostbite.jungle,impala,0,30000000,29491200,True,196.035,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,9c61bda6,outputs/impala_35319087
run,impala_35319088,impala,vvvvvv,impala,0,30000000,29491200,True,312.305,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,ba113d86,outputs/impala_35319088
run,impala_35319090,impala,downwell_fresh,impala,0,30000000,29491200,True,126.729,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,e3b31c6d,outputs/impala_35319090
run,ppo_dunk2_150M,ppo,flappy_bird.dunk2,nature,0,150000000,149987328,True,23.555,,192,128,8,,,,,,,fp32,False,,0,,,db556441,outputs/ppo_dunk2_150M
run,ppo_dunk2_probe,ppo,flappy_bird.dunk2,nature,0,30000000,29982720,True,0.016,,192,128,8,,,,,,,fp32,False,,0,,,6a1a621b,outputs/ppo_dunk2_probe
run,ppo_flappy_bird_100M,ppo,flappy_bird,nature,0,100000000,99999744,True,27.856,,192,128,8,,,,,,,fp32,False,,0,,,8d916355,outputs/ppo_flappy_bird_100M
run,ppo_flappy_bird_dunk2_100M,ppo,flappy_bird.dunk2,nature,0,100000000,99999744,True,15.899,,192,128,8,,,,,,,fp32,False,,0,,,e7fa1588,outputs/ppo_flappy_bird_dunk2_100M
run,ppo_flappy_probe,ppo,flappy_bird,nature,0,30000000,29982720,True,27.677,,192,128,8,,,,,,,fp32,False,,0,,,09d57f69,outputs/ppo_flappy_probe
run,ppo_impala_bigfish_s0,ppo,bigfish,impala,0,150000000,149987328,True,33.183,,192,128,8,,,,,,,fp32,False,,0,,,4d1f9a04,outputs/ppo_impala_bigfish_s0
run,ppo_impala_bigfish_s1,ppo,bigfish,impala,1,150000000,149987328,True,33.077,,192,128,8,,,,,,,fp32,False,,0,,,4d1f9a04,outputs/ppo_impala_bigfish_s1
run,ppo_impala_bigfish_s2,ppo,bigfish,impala,2,150000000,149987328,True,32.516,,192,128,8,,,,,,,fp32,False,,0,,,4d1f9a04,outputs/ppo_impala_bigfish_s2
run,ppo_impala_coinrun_s0,ppo,coinrun,impala,0,150000000,149987328,True,12.146,,192,128,8,,,,,,,fp32,False,,0,,,b24c926d,outputs/ppo_impala_coinrun_s0
run,ppo_impala_coinrun_s1,ppo,coinrun,impala,1,150000000,149987328,True,8.303,,192,128,8,,,,,,,fp32,False,,0,,,b24c926d,outputs/ppo_impala_coinrun_s1
run,ppo_impala_coinrun_s2,ppo,coinrun,impala,2,150000000,149987328,True,9.218,,192,128,8,,,,,,,fp32,False,,0,,,b24c926d,outputs/ppo_impala_coinrun_s2
run,ppo_impala_miner_s0,ppo,miner,impala,0,150000000,149987328,True,18.97,,192,128,8,,,,,,,fp32,False,,0,,,9c17fb7c,outputs/ppo_impala_miner_s0
run,ppo_impala_miner_s1,ppo,miner,impala,1,150000000,149987328,True,19.05,,192,128,8,,,,,,,fp32,False,,0,,,9c17fb7c,outputs/ppo_impala_miner_s1
run,ppo_impala_miner_s2,ppo,miner,impala,2,150000000,149987328,True,18.61,,192,128,8,,,,,,,fp32,False,,0,,,9c17fb7c,outputs/ppo_impala_miner_s2
run,ppo_impala_pong_s0,ppo,pong,impala,0,150000000,149987328,True,104.818,,192,128,8,,,,,,,fp32,False,,0,,,98407974,outputs/ppo_impala_pong_s0
run,ppo_impala_pong_s1,ppo,pong,impala,1,150000000,149987328,True,98.511,,192,128,8,,,,,,,fp32,False,,0,,,98407974,outputs/ppo_impala_pong_s1
run,ppo_impala_pong_s2,ppo,pong,impala,2,150000000,149987328,True,96.567,,192,128,8,,,,,,,fp32,False,,0,,,98407974,outputs/ppo_impala_pong_s2
run,ppo_impala_qbert_s0,ppo,qbert,impala,0,150000000,149987328,True,320.0,,192,128,8,,,,,,,fp32,False,,0,,,e012dfb6,outputs/ppo_impala_qbert_s0
run,ppo_impala_qbert_s1,ppo,qbert,impala,1,150000000,149987328,True,319.998,,192,128,8,,,,,,,fp32,False,,0,,,e012dfb6,outputs/ppo_impala_qbert_s1
run,ppo_impala_qbert_s2,ppo,qbert,impala,2,150000000,149987328,True,244.129,,192,128,8,,,,,,,fp32,False,,0,,,e012dfb6,outputs/ppo_impala_qbert_s2
run,ppo_impala_seaquest_s0,ppo,seaquest,impala,0,150000000,149987328,True,863.935,,192,128,8,,,,,,,fp32,False,,0,,,401e7aac,outputs/ppo_impala_seaquest_s0
run,ppo_impala_seaquest_s1,ppo,seaquest,impala,1,150000000,149987328,True,834.594,,192,128,8,,,,,,,fp32,False,,0,,,401e7aac,outputs/ppo_impala_seaquest_s1
run,ppo_impala_seaquest_s2,ppo,seaquest,impala,2,150000000,149987328,True,838.108,,192,128,8,,,,,,,fp32,False,,0,,,401e7aac,outputs/ppo_impala_seaquest_s2
run,ppo_nature_bigfish_s0,ppo,bigfish,nature,0,150000000,149987328,True,29.467,,192,128,8,,,,,,,fp32,False,,0,,,a146b1b0,outputs/ppo_nature_bigfish_s0
run,ppo_nature_bigfish_s1,ppo,bigfish,nature,1,150000000,149987328,True,29.79,,192,128,8,,,,,,,fp32,False,,0,,,a146b1b0,outputs/ppo_nature_bigfish_s1
run,ppo_nature_bigfish_s2,ppo,bigfish,nature,2,150000000,149987328,True,28.401,,192,128,8,,,,,,,fp32,False,,0,,,a146b1b0,outputs/ppo_nature_bigfish_s2
run,ppo_nature_coinrun_s0,ppo,coinrun,nature,0,150000000,149987328,True,52.483,,192,128,8,,,,,,,fp32,False,,0,,,2a3b76f9,outputs/ppo_nature_coinrun_s0
run,ppo_nature_coinrun_s1,ppo,coinrun,nature,1,150000000,149987328,True,56.446,,192,128,8,,,,,,,fp32,False,,0,,,2a3b76f9,outputs/ppo_nature_coinrun_s1
run,ppo_nature_coinrun_s2,ppo,coinrun,nature,2,150000000,149987328,True,55.585,,192,128,8,,,,,,,fp32,False,,0,,,2a3b76f9,outputs/ppo_nature_coinrun_s2
run,ppo_nature_miner_s0,ppo,miner,nature,0,150000000,149987328,True,8.492,,192,128,8,,,,,,,fp32,False,,0,,,089c5f61,outputs/ppo_nature_miner_s0
run,ppo_nature_miner_s1,ppo,miner,nature,1,150000000,149987328,True,7.717,,192,128,8,,,,,,,fp32,False,,0,,,089c5f61,outputs/ppo_nature_miner_s1
run,ppo_nature_miner_s2,ppo,miner,nature,2,150000000,149987328,True,7.58,,192,128,8,,,,,,,fp32,False,,0,,,089c5f61,outputs/ppo_nature_miner_s2
run,ppo_nature_pong_s0,ppo,pong,nature,0,150000000,149987328,True,83.834,,192,128,8,,,,,,,fp32,False,,0,,,d50508ab,outputs/ppo_nature_pong_s0
run,ppo_nature_pong_s1,ppo,pong,nature,1,150000000,149987328,True,99.947,,192,128,8,,,,,,,fp32,False,,0,,,d50508ab,outputs/ppo_nature_pong_s1
run,ppo_nature_pong_s2,ppo,pong,nature,2,150000000,149987328,True,104.81,,192,128,8,,,,,,,fp32,False,,0,,,d50508ab,outputs/ppo_nature_pong_s2
run,ppo_nature_qbert_s0,ppo,qbert,nature,0,150000000,149987328,True,319.905,,192,128,8,,,,,,,fp32,False,,0,,,a8d0d8cb,outputs/ppo_nature_qbert_s0
run,ppo_nature_qbert_s1,ppo,qbert,nature,1,150000000,149987328,True,319.961,,192,128,8,,,,,,,fp32,False,,0,,,a8d0d8cb,outputs/ppo_nature_qbert_s1
run,ppo_nature_qbert_s2,ppo,qbert,nature,2,150000000,149987328,True,319.843,,192,128,8,,,,,,,fp32,False,,0,,,a8d0d8cb,outputs/ppo_nature_qbert_s2
run,ppo_nature_seaquest_s0,ppo,seaquest,nature,0,150000000,149987328,True,350.32,,192,128,8,,,,,,,fp32,False,,0,,,1859db45,outputs/ppo_nature_seaquest_s0
run,ppo_nature_seaquest_s1,ppo,seaquest,nature,1,150000000,149987328,True,283.257,,192,128,8,,,,,,,fp32,False,,0,,,1859db45,outputs/ppo_nature_seaquest_s1
run,ppo_nature_seaquest_s2,ppo,seaquest,nature,2,150000000,149987328,True,426.58,,192,128,8,,,,,,,fp32,False,,0,,,1859db45,outputs/ppo_nature_seaquest_s2
run,ppo_probe_bigfish,ppo,bigfish,nature,0,3000000,2997760,True,8.007,,20,128,4,,,,,,,fp32,False,,,,,e2768566,outputs/ppo_probe_bigfish
run,ppo_probe_bigfish_native,ppo,bigfish,nature,0,10000000,9977856,True,9.977,,192,128,8,,,,,,,fp32,False,,0,,,dac3b210,outputs/ppo_probe_bigfish_native
run,pt_bigfish_remote2gpu,impala,bigfish,nature,0,150000000,149192704,True,14.858,256,,,,64,4,0,False,cuda:1,,bf16,True,,,,,654fad46,outputs/pt_bigfish_remote2gpu
run,pt_climber_remote,impala,climber,nature,0,150000000,149766144,True,0.308,256,,,,64,4,0,False,"cuda:1,cuda:2,cuda:3",,bf16,True,,,,,b946a1d1,outputs/pt_climber_remote
run,pt_coinrun_remote,impala,coinrun,nature,0,150000000,149209088,True,108.337,256,,,,64,4,0,False,"cuda:1,cuda:2,cuda:3",,bf16,True,,,,,3e2cbcf6,outputs/pt_coinrun_remote
run,pt_envpool_bigfish,impala,BigfishEasy-v0,nature,0,150000000,149241856,True,12.341,256,,,,64,12,5,False,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,2fa668c6,outputs/pt_envpool_bigfish
run,pt_fruitbot_remote,impala,fruitbot,nature,0,150000000,149323776,True,5.918,256,,,,64,4,0,False,"cuda:1,cuda:2,cuda:3",,bf16,True,,,,,d52b5eda,outputs/pt_fruitbot_remote
run,pt_miner_remote,impala,miner,nature,0,150000000,149143552,True,6.641,256,,,,64,4,0,False,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,145d11e7,outputs/pt_miner_remote
run,pt_qbert_remote,impala,qbert,nature,0,150000000,149127168,True,319.616,256,,,,64,4,0,False,"cuda:1,cuda:2,cuda:3",,bf16,True,,,,,2a799885,outputs/pt_qbert_remote
run,pv_p768_breakout_s0,ppo,breakout,nature,0,100000000,99975168,True,248.118,,768,128,32,,,,,,,fp32,False,True,12,,,c0f197d5,outputs/pv_p768_breakout_s0
run,pv_p768_breakout_s1,ppo,breakout,nature,1,100000000,99975168,True,268.25,,768,128,32,,,,,,,fp32,False,True,12,,,c0f197d5,outputs/pv_p768_breakout_s1
run,pv_p768_breakout_s2,ppo,breakout,nature,2,100000000,99975168,True,264.41,,768,128,32,,,,,,,fp32,False,True,12,,,c0f197d5,outputs/pv_p768_breakout_s2
run,pv_p768_flappy_bird_s0,ppo,flappy_bird,nature,0,100000000,99975168,True,27.676,,768,128,32,,,,,,,fp32,False,True,12,,,4e32ccca,outputs/pv_p768_flappy_bird_s0
run,pv_p768_flappy_bird_s1,ppo,flappy_bird,nature,1,100000000,99975168,True,27.599,,768,128,32,,,,,,,fp32,False,True,12,,,4e32ccca,outputs/pv_p768_flappy_bird_s1
run,pv_p768_flappy_bird_s2,ppo,flappy_bird,nature,2,100000000,99975168,True,27.658,,768,128,32,,,,,,,fp32,False,True,12,,,4e32ccca,outputs/pv_p768_flappy_bird_s2
run,pv_p768_plunder_s0,ppo,plunder,nature,0,100000000,99975168,True,6.341,,768,128,32,,,,,,,fp32,False,True,12,,,66372d3f,outputs/pv_p768_plunder_s0
run,pv_p768_plunder_s1,ppo,plunder,nature,1,100000000,99975168,True,6.445,,768,128,32,,,,,,,fp32,False,True,12,,,66372d3f,outputs/pv_p768_plunder_s1
run,pv_p768_plunder_s2,ppo,plunder,nature,2,100000000,99975168,True,6.739,,768,128,32,,,,,,,fp32,False,True,12,,,66372d3f,outputs/pv_p768_plunder_s2
run,pv_p_bossfight_s0,ppo,bossfight,nature,0,100000000,99999744,True,49.457,,192,128,8,,,,,,,fp32,False,,0,,,370ced81,outputs/pv_p_bossfight_s0
run,pv_p_bossfight_s1,ppo,bossfight,nature,1,100000000,99999744,True,-0.107,,192,128,8,,,,,,,fp32,False,,0,,,370ced81,outputs/pv_p_bossfight_s1
run,pv_p_bossfight_s2,ppo,bossfight,nature,2,100000000,99999744,True,44.31,,192,128,8,,,,,,,fp32,False,,0,,,370ced81,outputs/pv_p_bossfight_s2
run,pv_p_breakout_multi_s0,ppo,breakout.multi,nature,0,100000000,99999744,True,848.871,,192,128,8,,,,,,,fp32,False,,0,,,f3b1ecad,outputs/pv_p_breakout_multi_s0
run,pv_p_breakout_multi_s1,ppo,breakout.multi,nature,1,100000000,99999744,True,656.198,,192,128,8,,,,,,,fp32,False,,0,,,f3b1ecad,outputs/pv_p_breakout_multi_s1
run,pv_p_breakout_multi_s2,ppo,breakout.multi,nature,2,100000000,99999744,True,835.347,,192,128,8,,,,,,,fp32,False,,0,,,f3b1ecad,outputs/pv_p_breakout_multi_s2
run,pv_p_breakout_s0,ppo,breakout,nature,0,100000000,99999744,True,265.342,,192,128,8,,,,,,,fp32,False,,0,,,edd3f25f,outputs/pv_p_breakout_s0
run,pv_p_breakout_s0_failed_badnode,ppo,breakout,nature,0,100000000,0,False,,,192,128,8,,,,,,,fp32,False,,0,,,edd3f25f,outputs/pv_p_breakout_s0_failed_badnode
run,pv_p_breakout_s1,ppo,breakout,nature,1,100000000,99999744,True,264.922,,192,128,8,,,,,,,fp32,False,,0,,,edd3f25f,outputs/pv_p_breakout_s1
run,pv_p_breakout_s1_failed_badnode,ppo,breakout,nature,1,100000000,0,False,,,192,128,8,,,,,,,fp32,False,,0,,,edd3f25f,outputs/pv_p_breakout_s1_failed_badnode
run,pv_p_breakout_s2,ppo,breakout,nature,2,100000000,99999744,True,195.058,,192,128,8,,,,,,,fp32,False,,0,,,edd3f25f,outputs/pv_p_breakout_s2
run,pv_p_breakout_v4_s0,ppo,breakout.v4,nature,0,100000000,8331264,False,4106.344,,192,128,8,,,,,,,fp32,False,,0,,,1f1be1d3,outputs/pv_p_breakout_v4_s0
run,pv_p_breakout_v4_s0_partial_35028888,ppo,breakout.v4,nature,0,100000000,75005952,False,4134.186,,192,128,8,,,,,,,fp32,False,,0,,,1f1be1d3,outputs/pv_p_breakout_v4_s0_partial_35028888
run,pv_p_breakout_v4_s1,ppo,breakout.v4,nature,1,100000000,0,False,,,192,128,8,,,,,,,fp32,False,,0,,,1f1be1d3,outputs/pv_p_breakout_v4_s1
run,pv_p_breakout_v4_s2,ppo,breakout.v4,nature,2,100000000,0,False,,,192,128,8,,,,,,,fp32,False,,0,,,1f1be1d3,outputs/pv_p_breakout_v4_s2
run,pv_p_caveflyer_s0,ppo,caveflyer,nature,0,100000000,99999744,True,3.902,,192,128,8,,,,,,,fp32,False,,0,,,a4d053f0,outputs/pv_p_caveflyer_s0
run,pv_p_caveflyer_s1,ppo,caveflyer,nature,1,100000000,99999744,True,3.719,,192,128,8,,,,,,,fp32,False,,0,,,a4d053f0,outputs/pv_p_caveflyer_s1
run,pv_p_caveflyer_s2,ppo,caveflyer,nature,2,100000000,99999744,True,4.077,,192,128,8,,,,,,,fp32,False,,0,,,a4d053f0,outputs/pv_p_caveflyer_s2
run,pv_p_chaser_s0,ppo,chaser,nature,0,100000000,99999744,True,50.501,,192,128,8,,,,,,,fp32,False,,0,,,1080f3db,outputs/pv_p_chaser_s0
run,pv_p_chaser_s1,ppo,chaser,nature,1,100000000,99999744,True,53.165,,192,128,8,,,,,,,fp32,False,,0,,,1080f3db,outputs/pv_p_chaser_s1
run,pv_p_chaser_s2,ppo,chaser,nature,2,100000000,99999744,True,57.61,,192,128,8,,,,,,,fp32,False,,0,,,1080f3db,outputs/pv_p_chaser_s2
run,pv_p_downwell_fresh_s0,ppo,downwell_fresh,nature,0,100000000,99999744,True,292.219,,192,128,8,,,,,,,fp32,False,,0,,,c5c155e5,outputs/pv_p_downwell_fresh_s0
run,pv_p_downwell_fresh_s1,ppo,downwell_fresh,nature,1,100000000,99999744,True,300.011,,192,128,8,,,,,,,fp32,False,,0,,,c5c155e5,outputs/pv_p_downwell_fresh_s1
run,pv_p_downwell_fresh_s2,ppo,downwell_fresh,nature,2,100000000,99999744,True,303.503,,192,128,8,,,,,,,fp32,False,,0,,,c5c155e5,outputs/pv_p_downwell_fresh_s2
run,pv_p_downwell_fresh_s2_partial,ppo,downwell_fresh,nature,2,100000000,31825920,False,113.762,,192,128,8,,,,,,,fp32,False,,0,,,c5c155e5,outputs/pv_p_downwell_fresh_s2_partial
